sensor_strategy,patch_id,block_id,year,vegetation_type,validation_confidence,validation_status,built_fraction_1000m,crop_context_1000m,n_observations,summer_observations,max_active_season_gap_days,temporal_qc_pass,include_confirmatory,peak_NDVI,summer_NDVI
A_S2_only,C08_02_grass_E1,C08_02,2021,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,13,0,105.0,False,False,0.4955299949440646,
A_S2_only,C08_02_grass_E1,C08_02,2022,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,7,1,130.0,False,False,0.4681680756683895,0.4691588785046728
A_S2_only,C08_02_grass_E1,C08_02,2023,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,15,3,95.0,False,False,0.48829306552222723,0.4408284023668639
A_S2_only,C08_02_grass_E1,C08_02,2024,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,9,1,160.0,False,False,0.473048218444918,0.4281633818908883
A_S2_only,C08_02_grass_E1,C08_02,2025,grass,HIGH,MIXED / UNRELIABLE,0.1594658287509819,0.3995810421576329,13,1,85.0,False,False,0.4662845651080945,0.4231974921630094
A_S2_only,C09_12_tree_E1,C09_12,2017,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,24,5,40.0,True,False,0.7956322961098936,0.6396312505819909
A_S2_only,C09_12_tree_E1,C09_12,2018,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,27,5,38.0,True,False,0.8171980408997719,0.7729283397227957
A_S2_only,C09_12_tree_E1,C09_12,2019,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,22,4,38.0,True,False,0.7836728452764186,0.6798185775731886
A_S2_only,C09_12_tree_E1,C09_12,2020,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,28,4,35.0,True,False,0.8432677651997978,0.8063844930586512
A_S2_only,C09_12_tree_E1,C09_12,2021,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,28,4,35.0,True,False,0.8325102487449374,0.8001996749794666
A_S2_only,C09_12_tree_E1,C09_12,2022,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,24,5,55.0,False,False,0.9184933644156464,0.8235852039203286
A_S2_only,C09_12_tree_E1,C09_12,2023,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,25,2,38.0,False,False,0.8963963186029243,0.8160686699406712
A_S2_only,C09_12_tree_E1,C09_12,2024,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,20,4,90.0,False,False,0.8901077476676249,0.6014922221242274
A_S2_only,C09_12_tree_E1,C09_12,2025,tree,HIGH,MAJOR LAND-COVER CHANGE,0.2759884786593349,0.1704634721131186,31,3,43.0,True,False,0.6175438596491227,0.3776944704779756
A_S2_only,C09_12_grass_E1,C09_12,2017,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,22,5,45.0,True,False,0.5482719753171821,0.3717146433041301
A_S2_only,C09_12_grass_E1,C09_12,2018,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,24,4,38.0,True,False,0.4613257697125048,0.43720411890514976
A_S2_only,C09_12_grass_E1,C09_12,2019,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,19,4,38.0,True,False,0.4917636526410027,0.45277299035836926
A_S2_only,C09_12_grass_E1,C09_12,2020,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,25,4,40.0,True,False,0.5793353468304272,0.4899312832416275
A_S2_only,C09_12_grass_E1,C09_12,2021,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,28,4,35.0,True,False,0.5398263801519801,0.5018382925204375
A_S2_only,C09_12_grass_E1,C09_12,2022,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,26,4,55.0,False,False,0.653087680551032,0.7329009552538964
A_S2_only,C09_12_grass_E1,C09_12,2023,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,24,3,38.0,True,False,0.6769944250901064,0.7215822345593339
A_S2_only,C09_12_grass_E1,C09_12,2024,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,23,5,65.0,False,False,0.6934343172231217,0.6778398510242086
A_S2_only,C09_12_grass_E1,C09_12,2025,grass,HIGH,MIXED / UNRELIABLE,0.2916993977481016,0.1332809636030374,35,4,31.0,True,False,0.7161922198016991,0.706062049564011
A_S2_only,C09_15_tree_E1,C09_15,2017,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,24,5,37.0,True,False,0.7119675573847164,0.6830814236957582
A_S2_only,C09_15_tree_E1,C09_15,2018,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,25,6,33.0,True,False,0.8040672909518094,0.7327348477194401
A_S2_only,C09_15_tree_E1,C09_15,2019,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,16,4,53.0,False,False,0.6772594381066939,0.6049961283190803
A_S2_only,C09_15_tree_E1,C09_15,2020,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,19,3,45.0,True,False,0.7802476780185759,0.8052631578947368
A_S2_only,C09_15_tree_E1,C09_15,2021,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,22,3,52.0,False,False,0.7493432537700989,0.7861080485115767
A_S2_only,C09_15_tree_E1,C09_15,2022,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,24,5,55.0,False,False,0.7341402984696218,0.5951807228915664
A_S2_only,C09_15_tree_E1,C09_15,2023,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,20,3,60.0,False,False,0.6958072274023615,0.7862903225806452
A_S2_only,C09_15_tree_E1,C09_15,2024,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,24,5,35.0,True,False,0.8210447596795906,0.8040929862904828
A_S2_only,C09_15_tree_E1,C09_15,2025,tree,HIGH,MAJOR LAND-COVER CHANGE,0.1992668237758575,0.4289080911233307,34,4,31.0,True,False,0.08995894107790085,0.02592890201762725
A_S2_only,C09_15_grass_E1,C09_15,2017,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,21,6,50.0,False,False,0.533634992458522,0.4008557732326923
A_S2_only,C09_15_grass_E1,C09_15,2018,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,28,5,33.0,True,False,0.5122174587975858,0.5065104166666666
A_S2_only,C09_15_grass_E1,C09_15,2019,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,23,4,38.0,True,False,0.6466927995808105,0.6400342626004949
A_S2_only,C09_15_grass_E1,C09_15,2020,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,28,3,45.0,True,False,0.5411794538532193,0.5120113047574189
A_S2_only,C09_15_grass_E1,C09_15,2021,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,28,3,45.0,True,False,0.5105635565499596,0.3533705452984113
A_S2_only,C09_15_grass_E1,C09_15,2022,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,24,5,55.0,False,False,0.6046614035144274,0.5780089153046063
A_S2_only,C09_15_grass_E1,C09_15,2023,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,24,3,38.0,True,False,0.6638040232511185,0.7024561403508772
A_S2_only,C09_15_grass_E1,C09_15,2024,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,24,4,40.0,True,False,0.5897541920542309,0.45138305275343854
A_S2_only,C09_15_grass_E1,C09_15,2025,grass,MEDIUM,MIXED / UNRELIABLE,0.0290652003142183,0.3946059177795234,32,3,30.0,True,False,0.5313862886940558,0.2022880915236609
A_S2_only,C10_02_tree_E1,C10_02,2017,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,9,2,50.0,False,False,0.5513344200388829,0.4874170994932946
A_S2_only,C10_02_tree_E1,C10_02,2018,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,8,0,130.0,False,False,0.6824277305362549,
A_S2_only,C10_02_tree_E1,C10_02,2019,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,14,2,35.0,False,False,0.6726828106117531,0.566449822837967
A_S2_only,C10_02_tree_E1,C10_02,2020,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,12,1,55.0,False,False,0.6530042420131744,0.5986531986531988
A_S2_only,C10_02_tree_E1,C10_02,2021,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,13,1,85.0,False,False,0.7633930669450198,0.787693414897445
A_S2_only,C10_02_tree_E1,C10_02,2022,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,9,1,130.0,False,False,0.7582669438269662,0.7473024712843718
A_S2_only,C10_02_tree_E1,C10_02,2023,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,16,2,65.0,False,False,0.8313346407172433,0.7420599795426834
A_S2_only,C10_02_tree_E1,C10_02,2024,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,9,2,135.0,False,False,0.7753180687863874,0.7552543279517604
A_S2_only,C10_02_tree_E1,C10_02,2025,tree,HIGH,PERSISTENT TREE,0.3034825870646766,0.4244566640481801,15,0,92.0,False,False,0.8826063097955321,
A_S2_only,C10_02_grass_E1,C10_02,2017,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,11,3,55.0,False,False,0.3410530124841687,0.194113524877365
A_S2_only,C10_02_grass_E1,C10_02,2018,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,7,0,150.0,False,False,0.4726852818692185,
A_S2_only,C10_02_grass_E1,C10_02,2019,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,13,2,35.0,False,False,0.35371664678718,0.3124147732206281
A_S2_only,C10_02_grass_E1,C10_02,2020,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,12,1,55.0,False,False,0.5185821543052236,0.3063869176180191
A_S2_only,C10_02_grass_E1,C10_02,2021,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,13,1,85.0,False,False,0.362758399324253,0.125
A_S2_only,C10_02_grass_E1,C10_02,2022,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,9,1,130.0,False,False,0.37393550382801016,0.1394769613947696
A_S2_only,C10_02_grass_E1,C10_02,2023,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,16,1,65.0,False,False,0.3553858109045148,0.2697483908718549
A_S2_only,C10_02_grass_E1,C10_02,2024,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,9,2,135.0,False,False,0.3102125733011382,0.3175486035049288
A_S2_only,C10_02_grass_E1,C10_02,2025,grass,HIGH,MIXED / UNRELIABLE,0.3315003927729772,0.4378109452736318,14,0,92.0,False,False,0.42386681034251683,
A_S2_only,C10_08_tree_E1,C10_08,2017,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,22,3,50.0,False,False,0.7671040448831219,0.7546821419150621
A_S2_only,C10_08_tree_E1,C10_08,2018,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,27,5,33.0,True,True,0.8552052180285474,0.7427496125747178
A_S2_only,C10_08_tree_E1,C10_08,2019,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,22,5,38.0,True,True,0.8380025981763628,0.5166666666666667
A_S2_only,C10_08_tree_E1,C10_08,2020,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,27,4,45.0,True,True,0.8406163177456903,0.8521488756928897
A_S2_only,C10_08_tree_E1,C10_08,2021,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,24,4,40.0,True,True,0.849813734924197,0.8027755302776328
A_S2_only,C10_08_tree_E1,C10_08,2022,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,20,3,95.0,False,False,0.9101096653832016,0.8538440641130126
A_S2_only,C10_08_tree_E1,C10_08,2023,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,23,1,50.0,False,False,0.8892841442281973,0.5965082444228904
A_S2_only,C10_08_tree_E1,C10_08,2024,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,21,3,55.0,False,False,0.8818161076887975,0.8524590163934427
A_S2_only,C10_08_tree_E1,C10_08,2025,tree,HIGH,PERSISTENT TREE,0.7745483110761979,0.0065462162869861,33,4,31.0,True,True,0.9026639153793246,0.9192349114528285
A_S2_only,C10_08_grass_E1,C10_08,2017,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,22,4,50.0,False,False,0.4245008531205764,0.3641871865025079
A_S2_only,C10_08_grass_E1,C10_08,2018,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,27,6,33.0,True,False,0.48174512885112364,0.44081935549320733
A_S2_only,C10_08_grass_E1,C10_08,2019,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,21,3,38.0,True,False,0.4725444702242846,0.4037558685446009
A_S2_only,C10_08_grass_E1,C10_08,2020,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,27,3,35.0,True,False,0.5003018344382656,0.5059157595835305
A_S2_only,C10_08_grass_E1,C10_08,2021,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,29,6,40.0,True,False,0.5317213497777922,0.4824070602520675
A_S2_only,C10_08_grass_E1,C10_08,2022,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,23,4,70.0,False,False,0.5363279281043244,0.49453908862876245
A_S2_only,C10_08_grass_E1,C10_08,2023,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,25,1,48.0,False,False,0.5903147273350413,0.5365399946850917
A_S2_only,C10_08_grass_E1,C10_08,2024,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,21,3,62.0,False,False,0.6992919616826323,0.5906918761687097
A_S2_only,C10_08_grass_E1,C10_08,2025,grass,HIGH,MAJOR LAND-COVER CHANGE,0.5074626865671642,0.0528934275988478,30,3,43.0,True,False,0.6826196271270951,0.6819852941176471
A_S2_only,C11_07_tree_E1,C11_07,2017,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,12,2,50.0,False,False,0.6151637913156197,0.5289481227657963
A_S2_only,C11_07_tree_E1,C11_07,2018,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,7,0,130.0,False,False,0.6736952070072961,
A_S2_only,C11_07_tree_E1,C11_07,2019,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,11,1,80.0,False,False,0.6946046827281981,0.4346049046321525
A_S2_only,C11_07_tree_E1,C11_07,2020,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,10,1,55.0,False,False,0.7869758176209092,0.4539742381401193
A_S2_only,C11_07_tree_E1,C11_07,2021,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,8,1,70.0,False,False,0.7771865725162133,0.4283400809716599
A_S2_only,C11_07_tree_E1,C11_07,2022,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,9,1,130.0,False,False,0.6349144409227022,0.5796661608497724
A_S2_only,C11_07_tree_E1,C11_07,2023,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,15,0,105.0,False,False,0.6643858765643809,
A_S2_only,C11_07_tree_E1,C11_07,2024,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,10,2,107.0,False,False,0.5935845307221935,0.5255904045295388
A_S2_only,C11_07_tree_E1,C11_07,2025,tree,MEDIUM,PERSISTENT TREE,0.6116784498559832,0.0013092432573972,16,1,73.0,False,False,0.7237083328803313,0.8632812499999999
A_S2_only,C11_07_grass_E1,C11_07,2017,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,13,3,50.0,False,False,0.713354872886825,0.4087481146304676
A_S2_only,C11_07_grass_E1,C11_07,2018,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,9,0,130.0,False,False,0.707934142348142,
A_S2_only,C11_07_grass_E1,C11_07,2019,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,13,1,45.0,False,False,0.6613544775281063,0.6600159616919393
A_S2_only,C11_07_grass_E1,C11_07,2020,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,12,1,55.0,False,False,0.6321327717258167,0.2968397291196388
A_S2_only,C11_07_grass_E1,C11_07,2021,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,14,1,80.0,False,False,0.7231900313732534,0.3673202614379085
A_S2_only,C11_07_grass_E1,C11_07,2022,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,13,2,72.0,False,False,0.7646043853586454,0.593875675112384
A_S2_only,C11_07_grass_E1,C11_07,2023,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,15,1,83.0,False,False,0.7764561830367934,0.5443645083932853
A_S2_only,C11_07_grass_E1,C11_07,2024,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,12,2,90.0,False,False,0.6822410356748156,0.6141190778235834
A_S2_only,C11_07_grass_E1,C11_07,2025,grass,HIGH,PERSISTENT GRASS,0.7224404294317884,0.0041895784236711,17,2,48.0,False,False,0.6962420118228474,0.5766102690910845
A_S2_only,C11_09_tree_E1,C11_09,2017,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,14,4,37.0,False,False,0.6077263457400959,0.5585879114155088
A_S2_only,C11_09_tree_E1,C11_09,2018,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,20,6,40.0,True,True,0.6643447760709298,0.47960268056743083
A_S2_only,C11_09_tree_E1,C11_09,2019,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,16,3,38.0,True,True,0.7100776785781073,0.5357734598584124
A_S2_only,C11_09_tree_E1,C11_09,2020,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,17,4,35.0,True,True,0.6991953698475438,0.6828687387277228
A_S2_only,C11_09_tree_E1,C11_09,2021,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,17,5,30.0,True,True,0.6667515581970709,0.5497005988023952
A_S2_only,C11_09_tree_E1,C11_09,2022,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,26,5,40.0,True,True,0.7968530020532196,0.710691823899371
A_S2_only,C11_09_tree_E1,C11_09,2023,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,27,3,35.0,True,True,0.8186955786087373,0.632760898282695
A_S2_only,C11_09_tree_E1,C11_09,2024,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,20,3,63.0,False,False,0.7697932040274538,0.7313432835820897
A_S2_only,C11_09_tree_E1,C11_09,2025,tree,HIGH,PERSISTENT TREE,0.6679759099240639,0.0039277297721916,30,3,43.0,True,True,0.7957716295497044,0.7556420233463034
A_S2_only,C11_09_grass_E1,C11_09,2017,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,21,2,57.0,False,False,0.6576263831633761,0.674125691581688
A_S2_only,C11_09_grass_E1,C11_09,2018,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,30,6,33.0,True,True,0.7549775556147479,0.6758700675392861
A_S2_only,C11_09_grass_E1,C11_09,2019,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,25,5,38.0,True,True,0.771884875340841,0.6352450883111729
A_S2_only,C11_09_grass_E1,C11_09,2020,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,28,4,45.0,True,True,0.8109572501045346,0.7796509973562614
A_S2_only,C11_09_grass_E1,C11_09,2021,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,30,6,35.0,True,True,0.7350384090435569,0.5729106171796632
A_S2_only,C11_09_grass_E1,C11_09,2022,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,24,5,60.0,False,False,0.7781834683771697,0.6599040944300997
A_S2_only,C11_09_grass_E1,C11_09,2023,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,23,2,55.0,False,False,0.759890146368418,0.6949898249361586
A_S2_only,C11_09_grass_E1,C11_09,2024,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,22,4,63.0,False,False,0.7422236467722994,0.680640166555039
A_S2_only,C11_09_grass_E1,C11_09,2025,grass,HIGH,PERSISTENT GRASS,0.6805446451950773,0.0120450379680544,31,4,31.0,True,True,0.7770212765957447,0.6457540880348802
A_S2_only,C12_10_tree_E1,C12_10,2017,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,18,3,50.0,False,False,0.7206558781045878,0.5933940774487471
A_S2_only,C12_10_tree_E1,C12_10,2018,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,23,2,40.0,False,False,0.7745907056808427,0.7557177172664837
A_S2_only,C12_10_tree_E1,C12_10,2019,tree,HIGH,PERSISTENT TREE,0.8994501178318932,0.0028803351662738,19,1,63.0,False,False,0.768271351828303,0.7565982404692082
