patch_id,block_id,date_landsat,date_sentinel2,year,vegetation_type,s2_platform,landsat_platform,sentinel2_item_id,landsat_item_id,time_difference_days,absolute_time_difference_days,s2_ndvi,landsat_ndvi,s2_valid_sample_points,landsat_valid_sample_points,atmospheric_qa_metadata
C05_06_grass_E1,C05_06,2025-07-05,2025-07-05,2025,grass,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118039_20250705_02_T1,0,0,0.1268132896583995,0.2442226649047027,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-08-06,2025-08-05,2025,grass,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118038_20250806_02_T1,-1,1,0.1564539903137503,0.3029997810378806,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-08-06,2025-08-05,2025,grass,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118039_20250806_02_T1,-1,1,0.1564539903137503,0.3116285820550268,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-08-22,2025-08-22,2025,grass,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118038_20250822_02_T1,0,0,0.1089670828603859,0.2633645257672627,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-08-22,2025-08-22,2025,grass,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118039_20250822_02_T1,0,0,0.1089670828603859,0.2796752542100401,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-09-07,2025-09-06,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20250906T022529_R046_T51RUQ_20250906T042640,LC09_L2SP_118038_20250907_02_T1,-1,1,0.1540342298288508,0.3230549778702075,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-09-15,2025-09-16,2025,grass,S2A,Landsat 8,S2A_MSIL2A_20250916T024141_R089_T51RUQ_20250916T063513,LC08_L2SP_118038_20250915_02_T1,1,1,0.1591807402084081,0.5045145508831257,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-09-15,2025-09-16,2025,grass,S2A,Landsat 8,S2A_MSIL2A_20250916T024141_R089_T51RUQ_20250916T063513,LC08_L2SP_118039_20250915_02_T1,1,1,0.1591807402084081,0.414748569092396,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-11-26,2025-11-28,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118038_20251126_02_T1,2,2,0.1779141104294477,0.2862850395483881,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_grass_E1,C05_06,2025-11-26,2025-11-28,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118039_20251126_02_T1,2,2,0.1779141104294477,0.3037893384714193,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-03-23,2025-03-25,2025,tree,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118039_20250323_02_T1,2,2,0.7773269084453462,0.6319273002650511,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-04-16,2025-04-14,2025,tree,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118039_20250416_02_T1,-2,2,0.8642032332563512,0.67554602738428,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-05-02,2025-05-02,2025,tree,S2B,Landsat 9,S2B_MSIL2A_20250502T023529_R089_T51RUQ_20250502T043815,LC09_L2SP_118039_20250502_02_T1,0,0,0.8902001026167267,0.7365789689369728,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-06-27,2025-06-28,2025,tree,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118039_20250627_02_T1,1,1,0.947715389861332,0.8014941581295552,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-07-05,2025-07-05,2025,tree,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118039_20250705_02_T1,0,0,0.8718358038768529,0.7938798686350944,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-08-22,2025-08-22,2025,tree,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118039_20250822_02_T1,0,0,0.8976744186046512,0.8169418664048456,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-10-09,2025-10-09,2025,tree,S2B,Landsat 9,S2B_MSIL2A_20251009T023529_R089_T51RUQ_20251009T043711,LC09_L2SP_118039_20251009_02_T1,0,0,0.7445870608064307,0.81054117992261,2,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-10-25,2025-10-24,2025,tree,,Landsat 9,S2C_MSIL2A_20251024T023801_R089_T51RUQ_20251024T061200,LC09_L2SP_118039_20251025_02_T1,-1,1,0.8812785388127856,0.7979935652549986,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_06_tree_E1,C05_06,2025-11-26,2025-11-28,2025,tree,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118039_20251126_02_T1,2,2,0.6813282842994466,0.7093245620745051,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-03-23,2025-03-25,2025,grass,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118038_20250323_02_T1,2,2,0.5351496804574504,0.4315968817172347,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-03-23,2025-03-25,2025,grass,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118039_20250323_02_T1,2,2,0.5351496804574504,0.4229915753273327,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-04-16,2025-04-14,2025,grass,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118038_20250416_02_T1,-2,2,0.595538597006164,0.4311815840309079,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-04-16,2025-04-14,2025,grass,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118039_20250416_02_T1,-2,2,0.595538597006164,0.4432254167278902,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-05-02,2025-05-02,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20250502T023529_R089_T51RUQ_20250502T043815,LC09_L2SP_118039_20250502_02_T1,0,0,0.6054267947993217,0.4796746682264044,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-05-10,2025-05-12,2025,grass,S2B,Landsat 8,S2B_MSIL2A_20250512T023529_R089_T51RUQ_20250512T043829,LC08_L2SP_118038_20250510_02_T1,2,2,0.6291316526610644,0.5122981195166935,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-06-27,2025-06-28,2025,grass,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118038_20250627_02_T1,1,1,0.6297872340425532,0.591744265175857,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-06-27,2025-06-28,2025,grass,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118039_20250627_02_T1,1,1,0.6297872340425532,0.5965420859978713,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-07-05,2025-07-05,2025,grass,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118038_20250705_02_T1,0,0,0.6891089108910892,0.5182518874459638,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-07-05,2025-07-05,2025,grass,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118039_20250705_02_T1,0,0,0.6891089108910892,0.5132137030995111,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-08-06,2025-08-05,2025,grass,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118038_20250806_02_T1,-1,1,0.2105007292173066,0.5486302896402032,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-08-06,2025-08-05,2025,grass,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118039_20250806_02_T1,-1,1,0.2105007292173066,0.5538699751082893,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-08-22,2025-08-22,2025,grass,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118038_20250822_02_T1,0,0,0.6125654450261782,0.5108779187263394,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-08-22,2025-08-22,2025,grass,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118039_20250822_02_T1,0,0,0.6125654450261782,0.5202158412025438,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-10-25,2025-10-24,2025,grass,,Landsat 9,S2C_MSIL2A_20251024T023801_R089_T51RUQ_20251024T061200,LC09_L2SP_118038_20251025_02_T1,-1,1,0.6587615283267458,0.4102112496818529,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-10-25,2025-10-24,2025,grass,,Landsat 9,S2C_MSIL2A_20251024T023801_R089_T51RUQ_20251024T061200,LC09_L2SP_118039_20251025_02_T1,-1,1,0.6587615283267458,0.4055599586664933,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-11-26,2025-11-28,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118038_20251126_02_T1,2,2,0.5103092783505155,0.4734798511224807,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_grass_E1,C05_09,2025-11-26,2025-11-28,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118039_20251126_02_T1,2,2,0.5103092783505155,0.4592272848387962,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-03-23,2025-03-25,2025,tree,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118038_20250323_02_T1,2,2,0.8292682926829268,0.6738978755483555,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-03-23,2025-03-25,2025,tree,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118039_20250323_02_T1,2,2,0.8292682926829268,0.6729801621638944,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-04-16,2025-04-14,2025,tree,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118038_20250416_02_T1,-2,2,0.838420107719928,0.7133994472443506,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-04-16,2025-04-14,2025,tree,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118039_20250416_02_T1,-2,2,0.838420107719928,0.7198798720376054,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-05-02,2025-05-02,2025,tree,S2B,Landsat 9,S2B_MSIL2A_20250502T023529_R089_T51RUQ_20250502T043815,LC09_L2SP_118039_20250502_02_T1,0,0,0.8588880578409375,0.7334352379388323,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-05-10,2025-05-12,2025,tree,S2B,Landsat 8,S2B_MSIL2A_20250512T023529_R089_T51RUQ_20250512T043829,LC08_L2SP_118038_20250510_02_T1,2,2,0.8826615788218458,0.7652203410737964,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-05-26,2025-05-29,2025,tree,S2B,Landsat 8,S2B_MSIL2A_20250529T022529_R046_T51RUQ_20250529T042614,LC08_L2SP_118038_20250526_02_T1,3,3,0.8642732049036779,0.7482468443197755,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-06-27,2025-06-28,2025,tree,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118038_20250627_02_T1,1,1,0.9605248146035368,0.8464345390210346,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-06-27,2025-06-28,2025,tree,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118039_20250627_02_T1,1,1,0.9605248146035368,0.8486604755788013,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-07-05,2025-07-05,2025,tree,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118038_20250705_02_T1,0,0,0.9578286227007629,0.8487344108339037,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-07-05,2025-07-05,2025,tree,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118039_20250705_02_T1,0,0,0.9578286227007629,0.8484883319921829,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-08-06,2025-08-05,2025,tree,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118038_20250806_02_T1,-1,1,0.927789934354486,0.8390723685496964,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-08-06,2025-08-05,2025,tree,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118039_20250806_02_T1,-1,1,0.927789934354486,0.8386074711519655,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-08-22,2025-08-22,2025,tree,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118038_20250822_02_T1,0,0,0.893585280954749,0.8301281399024535,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-08-22,2025-08-22,2025,tree,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118039_20250822_02_T1,0,0,0.893585280954749,0.8241718262603669,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-11-26,2025-11-28,2025,tree,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118038_20251126_02_T1,2,2,0.7679683078664404,0.7687445127304654,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C05_09_tree_E1,C05_09,2025-11-26,2025-11-28,2025,tree,S2B,Landsat 9,S2B_MSIL2A_20251128T023939_R089_T51RUQ_20251128T043145,LC09_L2SP_118039_20251126_02_T1,2,2,0.7679683078664404,0.7760086238888791,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-03-23,2025-03-25,2025,grass,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118038_20250323_02_T1,2,2,0.3591217982226869,0.3383898097128961,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-03-23,2025-03-25,2025,grass,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118039_20250323_02_T1,2,2,0.3591217982226869,0.3351232427191706,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-04-16,2025-04-14,2025,grass,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118038_20250416_02_T1,-2,2,0.3841781146376125,0.4247596187392718,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-04-16,2025-04-14,2025,grass,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118039_20250416_02_T1,-2,2,0.3841781146376125,0.4146540967697214,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-05-02,2025-05-02,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20250502T023529_R089_T51RUQ_20250502T043815,LC09_L2SP_118039_20250502_02_T1,0,0,0.4475703324808185,0.4394757744241465,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-05-10,2025-05-12,2025,grass,S2B,Landsat 8,S2B_MSIL2A_20250512T023529_R089_T51RUQ_20250512T043829,LC08_L2SP_118038_20250510_02_T1,2,2,0.5104219623792579,0.4896795941298653,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-06-27,2025-06-28,2025,grass,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118038_20250627_02_T1,1,1,0.4239130434782608,0.5781981935350293,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-06-27,2025-06-28,2025,grass,S2B,Landsat 8,S2B_MSIL2A_20250628T022539_R046_T51RUQ_20250628T042829,LC08_L2SP_118039_20250627_02_T1,1,1,0.4239130434782608,0.5640682352488998,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-07-05,2025-07-05,2025,grass,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118038_20250705_02_T1,0,0,0.3378870673952641,0.5837386569872958,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-07-05,2025-07-05,2025,grass,S2A,Landsat 9,S2A_MSIL2A_20250705T023141_R046_T51RUQ_20250705T075420,LC09_L2SP_118039_20250705_02_T1,0,0,0.3378870673952641,0.5930391826653196,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-08-06,2025-08-05,2025,grass,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118038_20250806_02_T1,-1,1,0.3269054178145087,0.4862057965192526,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-08-06,2025-08-05,2025,grass,,Landsat 9,S2C_MSIL2A_20250805T023551_R089_T51RUQ_20250805T062714,LC09_L2SP_118039_20250806_02_T1,-1,1,0.3269054178145087,0.4881113060023188,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-08-22,2025-08-22,2025,grass,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118038_20250822_02_T1,0,0,0.1342685370741483,0.2733160535451333,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-08-22,2025-08-22,2025,grass,,Landsat 9,S2C_MSIL2A_20250822T022611_R046_T51RUQ_20250822T055915,LC09_L2SP_118039_20250822_02_T1,0,0,0.1342685370741483,0.2717553787838343,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-09-07,2025-09-06,2025,grass,S2B,Landsat 9,S2B_MSIL2A_20250906T022529_R046_T51RUQ_20250906T042640,LC09_L2SP_118038_20250907_02_T1,-1,1,0.0654434250764525,0.3439529463988457,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-09-15,2025-09-16,2025,grass,S2A,Landsat 8,S2A_MSIL2A_20250916T024141_R089_T51RUQ_20250916T063513,LC08_L2SP_118038_20250915_02_T1,1,1,0.0635838150289017,0.3533762069991824,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-09-15,2025-09-16,2025,grass,S2A,Landsat 8,S2A_MSIL2A_20250916T024141_R089_T51RUQ_20250916T063513,LC08_L2SP_118039_20250915_02_T1,1,1,0.0635838150289017,0.330704900202828,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-10-25,2025-10-24,2025,grass,,Landsat 9,S2C_MSIL2A_20251024T023801_R089_T51RUQ_20251024T061200,LC09_L2SP_118038_20251025_02_T1,-1,1,0.2452173913043479,0.2272811883399726,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-10-25,2025-10-24,2025,grass,,Landsat 9,S2C_MSIL2A_20251024T023801_R089_T51RUQ_20251024T061200,LC09_L2SP_118039_20251025_02_T1,-1,1,0.2452173913043479,0.2324709973320543,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-11-26,2025-11-23,2025,grass,,Landsat 9,S2C_MSIL2A_20251123T024511_R089_T51RUQ_20251123T055012,LC09_L2SP_118038_20251126_02_T1,-3,3,0.2630345635618043,0.1271272020047122,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_grass_E1,C06_10,2025-11-26,2025-11-23,2025,grass,,Landsat 9,S2C_MSIL2A_20251123T024511_R089_T51RUQ_20251123T055012,LC09_L2SP_118039_20251126_02_T1,-3,3,0.2630345635618043,0.1309770526395116,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2025-03-23,2025-03-25,2025,tree,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118038_20250323_02_T1,2,2,0.8008500303582271,0.5829776180787047,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2025-03-23,2025-03-25,2025,tree,,Landsat 8,S2C_MSIL2A_20250325T022551_R046_T51RUQ_20250325T062212,LC08_L2SP_118039_20250323_02_T1,2,2,0.8008500303582271,0.6173587689713322,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C06_10_tree_E1,C06_10,2025-04-16,2025-04-14,2025,tree,,Landsat 9,S2C_MSIL2A_20250414T022551_R046_T51RUQ_20250414T062814,LC09_L2SP_118038_20250416_02_T1,-2,2,0.7798072044647387,0.6316116140361501,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
